dataset,column,miss_ratio,method,RMSE,Wasserstein,time
Crystal_structure,tG,0.5,fill_with_rf,0.005420731740776429,0.002073712346242593,0.15239429473876953
Crystal_structure,tG,0.5,fill_with_dt,0.007847863020829834,0.002014927724852069,0.01051020622253418
Crystal_structure,tG,0.4,fill_with_et,0.0030476390690365837,0.001275764575666626,0.12001895904541016
Crystal_structure,tG,0.4,fill_with_ridge,0.009244987832759727,0.00429668676559135,0.019143342971801758
Crystal_structure,tG,0.4,fill_with_xgb,0.006913063880987645,0.0016420321314648645,0.04835963249206543
Crystal_structure,tG,0.4,fill_with_lgb,0.007041528771725511,0.0015718503033989655,0.04800057411193848
Crystal_structure,tG,0.4,fill_with_gbr,0.005031730607111736,0.0021026424266969096,0.11808085441589355
Crystal_structure,tG,0.4,fill_with_rf,0.0053872820086092905,0.0023416018216296844,0.16559386253356934
Crystal_structure,tG,0.4,fill_with_dt,0.008739860231595129,0.0024526639592592553,0.011999845504760742
Crystal_structure,tG,0.30000000000000004,fill_with_et,0.005465801265598324,0.0017729070693103866,0.15408730506896973
Crystal_structure,tG,0.30000000000000004,fill_with_ridge,0.010569065938384234,0.0045837253273575745,0.013006210327148438
Crystal_structure,tG,0.30000000000000004,fill_with_xgb,0.006333269685490606,0.0017092124600894705,0.03755068778991699
Crystal_structure,tG,0.30000000000000004,fill_with_lgb,0.006781637912896894,0.0014856963533536331,0.05153775215148926
Crystal_structure,tG,0.30000000000000004,fill_with_gbr,0.005278086635842793,0.0016832355795798797,0.0760045051574707
Crystal_structure,tG,0.30000000000000004,fill_with_rf,0.006515928056070819,0.0022392670006896893,0.18726897239685059
Crystal_structure,tG,0.30000000000000004,fill_with_dt,0.00872109493691702,0.0026667813546798007,0.012889623641967773
Crystal_structure,tG,0.2,fill_with_et,0.002956307754838975,0.0013880772432594097,0.16423845291137695
Crystal_structure,tG,0.2,fill_with_ridge,0.010306095916657938,0.00449081467220289,0.010385751724243164
Crystal_structure,tG,0.2,fill_with_xgb,0.006826973544421975,0.0023026760982166458,0.031228303909301758
Crystal_structure,tG,0.2,fill_with_lgb,0.00640148762138544,0.002331251902837261,0.048300743103027344
Crystal_structure,tG,0.2,fill_with_gbr,0.005755570768864206,0.0023334371964151813,0.0950934886932373
Crystal_structure,tG,0.2,fill_with_rf,0.005819726841182084,0.0023728681265186855,0.20096731185913086
Crystal_structure,tG,0.2,fill_with_dt,0.008476003917248386,0.0024384569259259196,0.010098934173583984
Crystal_structure,tG,0.1,fill_with_et,0.003048347150879174,0.0013580838974999758,0.15787410736083984
Crystal_structure,tG,0.1,fill_with_ridge,0.006400407255679168,0.0034955018528749567,0.007287740707397461
Crystal_structure,tG,0.1,fill_with_xgb,0.005520828156429621,0.0023692776694327054,0.03878593444824219
Crystal_structure,tG,0.1,fill_with_lgb,0.004684756266892939,0.0022789642308698754,0.05137777328491211
Crystal_structure,tG,0.1,fill_with_gbr,0.006248375129678257,0.0030853728038088236,0.09216570854187012
Crystal_structure,tG,0.1,fill_with_rf,0.005575332002805498,0.0025036917402940628,0.21118783950805664
Crystal_structure,tG,0.1,fill_with_dt,0.007568776524433613,0.002544831397058827,0.008417606353759766
Crystal_structure,ΔENR,0.9,fill_with_et,0.22453996188662526,0.10525228035330642,0.09622716903686523
Crystal_structure,ΔENR,0.9,fill_with_ridge,0.2521743079548711,0.17762925084102021,0.016315460205078125
Crystal_structure,ΔENR,0.9,fill_with_xgb,0.27503349412813133,0.10493615050327702,0.0369420051574707
Crystal_structure,ΔENR,0.9,fill_with_lgb,0.4128815187435301,0.14412384589187918,0.0367429256439209
Crystal_structure,ΔENR,0.9,fill_with_gbr,0.21293399233711335,0.07516241298088831,0.04802250862121582
Crystal_structure,ΔENR,0.9,fill_with_rf,0.29548277432460834,0.15336729094082308,0.08807539939880371
Crystal_structure,ΔENR,0.9,fill_with_dt,0.35161759782783936,0.10033352919572375,0.018131256103515625
Crystal_structure,ΔENR,0.8,fill_with_et,0.145975630912469,0.05349500004892596,0.11343765258789062
Crystal_structure,ΔENR,0.8,fill_with_ridge,0.15076390198078785,0.10637923049691624,0.018642902374267578
Crystal_structure,ΔENR,0.8,fill_with_xgb,0.14798424083189743,0.05125041297647187,0.05394935607910156
Crystal_structure,ΔENR,0.8,fill_with_lgb,0.23688815252718087,0.07636632538744456,0.04208254814147949
Crystal_structure,ΔENR,0.8,fill_with_gbr,0.13758839498163325,0.048741494133628216,0.059986114501953125
Crystal_structure,ΔENR,0.8,fill_with_rf,0.17050447577581346,0.07239405163949997,0.10968470573425293
Crystal_structure,ΔENR,0.8,fill_with_dt,0.26743599742740926,0.07602910055740744,0.015018701553344727
Crystal_structure,ΔENR,0.7000000000000001,fill_with_et,0.09365285739908188,0.032079965274376385,0.10932397842407227
Crystal_structure,ΔENR,0.7000000000000001,fill_with_ridge,0.12267700136606075,0.07808350804018999,0.02495551109313965
Crystal_structure,ΔENR,0.7000000000000001,fill_with_xgb,0.09275687620033408,0.02352361951740601,0.05372786521911621
Crystal_structure,ΔENR,0.7000000000000001,fill_with_lgb,0.11528873765039387,0.04133413652077492,0.043111324310302734
Crystal_structure,ΔENR,0.7000000000000001,fill_with_gbr,0.07338321631099017,0.023403479402547542,0.06032848358154297
Crystal_structure,ΔENR,0.7000000000000001,fill_with_rf,0.11284714936423966,0.04280629264131082,0.12177324295043945
Crystal_structure,ΔENR,0.7000000000000001,fill_with_dt,0.18336669795910054,0.041361673177589854,0.017237186431884766
Crystal_structure,ΔENR,0.6000000000000001,fill_with_et,0.08865262598707473,0.03330788536925919,0.13826513290405273
Crystal_structure,ΔENR,0.6000000000000001,fill_with_ridge,0.11024377850972175,0.06977372755644368,0.018135786056518555
Crystal_structure,ΔENR,0.6000000000000001,fill_with_xgb,0.09258920717341669,0.031190509844817572,0.05305624008178711
Crystal_structure,ΔENR,0.6000000000000001,fill_with_lgb,0.12030671779413218,0.037739936315460604,0.040834665298461914
Crystal_structure,ΔENR,0.6000000000000001,fill_with_gbr,0.068782673906562,0.02625509104376812,0.07389497756958008
Crystal_structure,ΔENR,0.6000000000000001,fill_with_rf,0.11444332269619813,0.05305252380202508,0.1377401351928711
Crystal_structure,ΔENR,0.6000000000000001,fill_with_dt,0.1596170557669005,0.0410904761851852,0.011971473693847656
Crystal_structure,ΔENR,0.5,fill_with_et,0.07484943756363706,0.02540588968713027,0.12533974647521973
Crystal_structure,ΔENR,0.5,fill_with_ridge,0.08896976785123274,0.05863086295766777,0.021843671798706055
Crystal_structure,ΔENR,0.5,fill_with_xgb,0.07674455244311106,0.028290051269106182,0.04767560958862305
Crystal_structure,ΔENR,0.5,fill_with_lgb,0.09291830454081218,0.032220087368703146,0.047148704528808594
Crystal_structure,ΔENR,0.5,fill_with_gbr,0.06582559359052498,0.02481954120167789,0.06813883781433105
Crystal_structure,ΔENR,0.5,fill_with_rf,0.08708991344820359,0.03489573541121331,0.15903019905090332
Crystal_structure,ΔENR,0.5,fill_with_dt,0.1355265371380786,0.033112637369822465,0.016005992889404297
Crystal_structure,ΔENR,0.4,fill_with_et,0.06004762340603147,0.02272128835100059,0.14697599411010742
Crystal_structure,ΔENR,0.4,fill_with_ridge,0.0935816909384569,0.060994164747459556,0.01103663444519043
Crystal_structure,ΔENR,0.4,fill_with_xgb,0.062170828418755576,0.019868842464787217,0.05536365509033203
Crystal_structure,ΔENR,0.4,fill_with_lgb,0.08365872111914949,0.022708958539299932,0.05093884468078613
Crystal_structure,ΔENR,0.4,fill_with_gbr,0.054424114958900635,0.023639259406881014,0.0793006420135498
Crystal_structure,ΔENR,0.4,fill_with_rf,0.07868281422358636,0.028032193115851887,0.17609882354736328
Crystal_structure,ΔENR,0.4,fill_with_dt,0.13539218662806174,0.03742142859999996,0.014841318130493164
Crystal_structure,ΔENR,0.30000000000000004,fill_with_et,0.05123651874452097,0.02215087966950769,0.1401054859161377
Crystal_structure,ΔENR,0.30000000000000004,fill_with_ridge,0.07950131006519823,0.05079269784255702,0.00933694839477539
Crystal_structure,ΔENR,0.30000000000000004,fill_with_xgb,0.06538370131352372,0.02383590533231688,0.05177021026611328
Crystal_structure,ΔENR,0.30000000000000004,fill_with_lgb,0.0790068827776112,0.027999644919383088,0.04475688934326172
Crystal_structure,ΔENR,0.30000000000000004,fill_with_gbr,0.0646959110989285,0.024432909662324566,0.07723116874694824
Crystal_structure,ΔENR,0.30000000000000004,fill_with_rf,0.06932029836310417,0.028514296261478153,0.19160723686218262
Crystal_structure,ΔENR,0.30000000000000004,fill_with_dt,0.12280612480924398,0.03304468680788179,0.014367103576660156
Crystal_structure,ΔENR,0.2,fill_with_et,0.0477950392021221,0.024808836008074528,0.16291451454162598
Crystal_structure,ΔENR,0.2,fill_with_ridge,0.07436225400650347,0.04905784729156955,0.009191513061523438
Crystal_structure,ΔENR,0.2,fill_with_xgb,0.06529124550803123,0.027826887294400124,0.0528261661529541
Crystal_structure,ΔENR,0.2,fill_with_lgb,0.07663257421790605,0.029959749117003782,0.050072669982910156
Crystal_structure,ΔENR,0.2,fill_with_gbr,0.04297912043697097,0.025474152599852713,0.08634018898010254
Crystal_structure,ΔENR,0.2,fill_with_rf,0.0649402777960672,0.03521868253577811,0.20774126052856445
Crystal_structure,ΔENR,0.2,fill_with_dt,0.10453919346163752,0.04283544976296297,0.01353764533996582
Crystal_structure,ΔENR,0.1,fill_with_et,0.07631941191055107,0.0334770272810294,0.17212224006652832
Crystal_structure,ΔENR,0.1,fill_with_ridge,0.06934760816792554,0.04635766885045986,0.011834859848022461
Crystal_structure,ΔENR,0.1,fill_with_xgb,0.04431423974988304,0.022632250691370343,0.08291459083557129
Crystal_structure,ΔENR,0.1,fill_with_lgb,0.10204651797133142,0.04101320732641754,0.042485952377319336
Crystal_structure,ΔENR,0.1,fill_with_gbr,0.04892943119929565,0.028916465747685183,0.0841529369354248
Crystal_structure,ΔENR,0.1,fill_with_rf,0.08257861200167373,0.042921859187352945,0.2241048812866211
Crystal_structure,ΔENR,0.1,fill_with_dt,0.09213136642163337,0.046038865529411714,0.008044958114624023
Crystal_structure,l(B-O)(Å),0.9,fill_with_et,0.08864076078690414,0.024100045095953426,0.07104706764221191
Crystal_structure,l(B-O)(Å),0.9,fill_with_ridge,0.13081252499060142,0.05465978077057672,0.026752233505249023
Crystal_structure,l(B-O)(Å),0.9,fill_with_xgb,0.11308736619826512,0.015462944509785212,0.04250669479370117
Crystal_structure,l(B-O)(Å),0.9,fill_with_lgb,0.12247791998217546,0.03263162158402344,0.04515719413757324
Crystal_structure,l(B-O)(Å),0.9,fill_with_gbr,0.09899950876519854,0.023471430085447848,0.05165600776672363
Crystal_structure,l(B-O)(Å),0.9,fill_with_rf,0.09398600361694007,0.02977201589147984,0.09606719017028809
Crystal_structure,l(B-O)(Å),0.9,fill_with_dt,0.1333976005366268,0.02112821970230263,0.02246856689453125
